DATE_PST,DATE,TIME,STATION_NAME,EMS_ID,PM25_RAW,PM25,PM25_INSTRUMENT,PM10_RAW,PM10,PM10_INSTRUMENT,PM10_2_RAW,PM10_2,PM10_2_INSTRUMENT
2020-01-08 03:00:00,2020-01-08,03:00,Golden Helipad,E292149,3.389991,3.4,PM25_SHARP5030i,,,,5.917082,5.9,PM10_R&P_TEOM
2020-01-08 04:00:00,2020-01-08,04:00,Golden Helipad,E292149,2.571472,2.6,PM25_SHARP5030i,,,,4.782916,4.8,PM10_R&P_TEOM
2020-01-08 05:00:00,2020-01-08,05:00,Golden Helipad,E292149,6.200782,6.2,PM25_SHARP5030i,,,,3.1375,3.1,PM10_R&P_TEOM
2020-01-08 06:00:00,2020-01-08,06:00,Golden Helipad,E292149,5.860166,5.9,PM25_SHARP5030i,,,,8.263194,8.3,PM10_R&P_TEOM
2020-01-08 07:00:00,2020-01-08,07:00,Golden Helipad,E292149,6.273674,6.3,PM25_SHARP5030i,,,,7.24111,7.2,PM10_R&P_TEOM
2020-01-08 08:00:00,2020-01-08,08:00,Golden Helipad,E292149,6.466395,6.5,PM25_SHARP5030i,,,,10.70916,10.7,PM10_R&P_TEOM
2020-01-08 09:00:00,2020-01-08,09:00,Golden Helipad,E292149,2.045278,2,PM25_SHARP5030i,,,,7.66986,7.7,PM10_R&P_TEOM
2020-01-08 10:00:00,2020-01-08,10:00,Golden Helipad,E292149,7.325562,7.3,PM25_SHARP5030i,,,,5.919722,5.9,PM10_R&P_TEOM
2020-01-08 11:00:00,2020-01-08,11:00,Golden Helipad,E292149,8.951816,9,PM25_SHARP5030i,,,,9.436665,9.4,PM10_R&P_TEOM
2020-01-08 12:00:00,2020-01-08,12:00,Golden Helipad,E292149,2.293665,2.3,PM25_SHARP5030i,,,,7.005415,7,PM10_R&P_TEOM
2020-01-08 13:00:00,2020-01-08,13:00,Golden Helipad,E292149,1.90074,1.9,PM25_SHARP5030i,,,,6.772082,6.8,PM10_R&P_TEOM
2020-01-08 14:00:00,2020-01-08,14:00,Golden Helipad,E292149,2.181946,2.2,PM25_SHARP5030i,,,,7.560554,7.6,PM10_R&P_TEOM
2020-01-08 15:00:00,2020-01-08,15:00,Golden Helipad,E292149,3.724877,3.7,PM25_SHARP5030i,,,,10.40861,10.4,PM10_R&P_TEOM
2020-01-08 16:00:00,2020-01-08,16:00,Golden Helipad,E292149,3.548602,3.5,PM25_SHARP5030i,,,,4.404304,4.4,PM10_R&P_TEOM
2020-01-08 17:00:00,2020-01-08,17:00,Golden Helipad,E292149,4.00009,4,PM25_SHARP5030i,,,,4.36,4.4,PM10_R&P_TEOM
2020-01-08 18:00:00,2020-01-08,18:00,Golden Helipad,E292149,4.098885,4.1,PM25_SHARP5030i,,,,7.280694,7.3,PM10_R&P_TEOM
2020-01-08 19:00:00,2020-01-08,19:00,Golden Helipad,E292149,6.934681,6.9,PM25_SHARP5030i,,,,6.36,6.4,PM10_R&P_TEOM
2020-01-08 20:00:00,2020-01-08,20:00,Golden Helipad,E292149,3.861841,3.9,PM25_SHARP5030i,,,,6.358471,6.4,PM10_R&P_TEOM
2020-01-08 21:00:00,2020-01-08,21:00,Golden Helipad,E292149,5.89984,5.9,PM25_SHARP5030i,,,,4.789999,4.8,PM10_R&P_TEOM
2020-01-08 22:00:00,2020-01-08,22:00,Golden Helipad,E292149,12.90315,12.9,PM25_SHARP5030i,,,,10.69958,10.7,PM10_R&P_TEOM
2020-01-08 23:00:00,2020-01-08,23:00,Golden Helipad,E292149,5.597258,5.6,PM25_SHARP5030i,,,,6.634305,6.6,PM10_R&P_TEOM
2020-01-09 00:00:00,2020-01-08,24:00,Golden Helipad,E292149,21.79718,21.8,PM25_SHARP5030i,,,,8.81375,8.8,PM10_R&P_TEOM
2020-01-09 01:00:00,2020-01-09,01:00,Golden Helipad,E292149,22.15846,22.2,PM25_SHARP5030i,,,,16.58625,16.6,PM10_R&P_TEOM
2020-01-09 02:00:00,2020-01-09,02:00,Golden Helipad,E292149,16.16418,16.2,PM25_SHARP5030i,,,,16.10305,16.1,PM10_R&P_TEOM
2020-01-09 03:00:00,2020-01-09,03:00,Golden Helipad,E292149,15.04944,15,PM25_SHARP5030i,,,,14.36319,14.4,PM10_R&P_TEOM
2020-01-09 04:00:00,2020-01-09,04:00,Golden Helipad,E292149,23.41667,23.4,PM25_SHARP5030i,,,,14.0268,14,PM10_R&P_TEOM
2020-01-09 05:00:00,2020-01-09,05:00,Golden Helipad,E292149,13.83129,13.8,PM25_SHARP5030i,,,,13.17889,13.2,PM10_R&P_TEOM
2020-01-09 06:00:00,2020-01-09,06:00,Golden Helipad,E292149,8.739458,8.7,PM25_SHARP5030i,,,,12.58556,12.6,PM10_R&P_TEOM
2020-01-09 07:00:00,2020-01-09,07:00,Golden Helipad,E292149,7.74994,7.7,PM25_SHARP5030i,,,,13.82903,13.8,PM10_R&P_TEOM
2020-01-09 08:00:00,2020-01-09,08:00,Golden Helipad,E292149,8.392835,8.4,PM25_SHARP5030i,,,,14.58944,14.6,PM10_R&P_TEOM
2020-01-09 09:00:00,2020-01-09,09:00,Golden Helipad,E292149,11.35083,11.4,PM25_SHARP5030i,,,,25.33528,25.3,PM10_R&P_TEOM
2020-01-09 10:00:00,2020-01-09,10:00,Golden Helipad,E292149,10.36057,10.4,PM25_SHARP5030i,,,,18.8293,18.8,PM10_R&P_TEOM
2020-01-09 11:00:00,2020-01-09,11:00,Golden Helipad,E292149,5.024549,5,PM25_SHARP5030i,,,,12.82569,12.8,PM10_R&P_TEOM
2020-01-09 12:00:00,2020-01-09,12:00,Golden Helipad,E292149,1.804208,1.8,PM25_SHARP5030i,,,,4.352361,4.4,PM10_R&P_TEOM
2020-01-09 13:00:00,2020-01-09,13:00,Golden Helipad,E292149,1.726863,1.7,PM25_SHARP5030i,,,,8.724861,8.7,PM10_R&P_TEOM
2020-01-09 14:00:00,2020-01-09,14:00,Golden Helipad,E292149,0.990694,1,PM25_SHARP5030i,,,,9.091387,9.1,PM10_R&P_TEOM
2020-01-09 15:00:00,2020-01-09,15:00,Golden Helipad,E292149,0,0,PM25_SHARP5030i,,,,8.930972,8.9,PM10_R&P_TEOM
2020-01-09 16:00:00,2020-01-09,16:00,Golden Helipad,E292149,0,0,PM25_SHARP5030i,,,,8.45861,8.5,PM10_R&P_TEOM
2020-01-09 17:00:00,2020-01-09,17:00,Golden Helipad,E292149,,,,,,,16.85625,16.9,PM10_R&P_TEOM
2020-01-09 18:00:00,2020-01-09,18:00,Golden Helipad,E292149,27.613217,27.6,PM25_SHARP5030i,,,,26.09028,26.1,PM10_R&P_TEOM
2020-01-09 19:00:00,2020-01-09,19:00,Golden Helipad,E292149,,,,,,,33.73806,33.7,PM10_R&P_TEOM
2020-01-09 20:00:00,2020-01-09,20:00,Golden Helipad,E292149,,,,,,,20.56569,20.6,PM10_R&P_TEOM
2020-01-09 21:00:00,2020-01-09,21:00,Golden Helipad,E292149,,,,,,,12.89944,12.9,PM10_R&P_TEOM
2020-01-09 22:00:00,2020-01-09,22:00,Golden Helipad,E292149,,,,,,,21.17194,21.2,PM10_R&P_TEOM
2020-01-09 23:00:00,2020-01-09,23:00,Golden Helipad,E292149,,,,,,,23.21681,23.2,PM10_R&P_TEOM
2020-01-10 00:00:00,2020-01-09,24:00,Golden Helipad,E292149,,,,,,,26.16944,26.2,PM10_R&P_TEOM
2020-01-10 01:00:00,2020-01-10,01:00,Golden Helipad,E292149,,,,,,,30.63736,30.6,PM10_R&P_TEOM
2020-01-10 02:00:00,2020-01-10,02:00,Golden Helipad,E292149,0.454349,0.5,PM25_SHARP5030i,,,,19.77375,19.8,PM10_R&P_TEOM
2020-01-10 03:00:00,2020-01-10,03:00,Golden Helipad,E292149,,,,,,,8.915276,8.9,PM10_R&P_TEOM
2020-01-10 04:00:00,2020-01-10,04:00,Golden Helipad,E292149,,,,,,,7.052083,7.1,PM10_R&P_TEOM
2020-01-10 05:00:00,2020-01-10,05:00,Golden Helipad,E292149,,,,,,,3.615,3.6,PM10_R&P_TEOM
2020-01-10 06:00:00,2020-01-10,06:00,Golden Helipad,E292149,,,,,,,3.084861,3.1,PM10_R&P_TEOM
2020-01-10 07:00:00,2020-01-10,07:00,Golden Helipad,E292149,,,,,,,4.383749,4.4,PM10_R&P_TEOM
2020-01-10 08:00:00,2020-01-10,08:00,Golden Helipad,E292149,0,0,PM25_SHARP5030i,,,,4.96861,5,PM10_R&P_TEOM
2020-01-10 09:00:00,2020-01-10,09:00,Golden Helipad,E292149,9.116523,9.1,PM25_SHARP5030i,,,,1.703472,1.7,PM10_R&P_TEOM
2020-01-10 10:00:00,2020-01-10,10:00,Golden Helipad,E292149,2.767501,2.8,PM25_SHARP5030i,,,,5.461389,5.5,PM10_R&P_TEOM
2020-01-10 11:00:00,2020-01-10,11:00,Golden Helipad,E292149,0.884405,0.9,PM25_SHARP5030i,,,,5.208889,5.2,PM10_R&P_TEOM
2020-01-10 12:00:00,2020-01-10,12:00,Golden Helipad,E292149,0,0,PM25_SHARP5030i,,,,2.853749,2.9,PM10_R&P_TEOM
2020-01-10 13:00:00,2020-01-10,13:00,Golden Helipad,E292149,,,,,,,3.425971,3.4,PM10_R&P_TEOM
2020-01-10 14:00:00,2020-01-10,14:00,Golden Helipad,E292149,0.050911,0.1,PM25_SHARP5030i,,,,4.556527,4.6,PM10_R&P_TEOM
2020-01-10 15:00:00,2020-01-10,15:00,Golden Helipad,E292149,2.007215,2,PM25_SHARP5030i,,,,6.047915,6,PM10_R&P_TEOM
2020-01-10 16:00:00,2020-01-10,16:00,Golden Helipad,E292149,6.263034,6.3,PM25_SHARP5030i,,,,6.892916,6.9,PM10_R&P_TEOM
2020-01-10 17:00:00,2020-01-10,17:00,Golden Helipad,E292149,10.85648,10.9,PM25_SHARP5030i,,,,6.805972,6.8,PM10_R&P_TEOM
2020-01-10 18:00:00,2020-01-10,18:00,Golden Helipad,E292149,8.500132,8.5,PM25_SHARP5030i,,,,6.889721,6.9,PM10_R&P_TEOM
2020-01-10 19:00:00,2020-01-10,19:00,Golden Helipad,E292149,7.58865,7.6,PM25_SHARP5030i,,,,6.759165,6.8,PM10_R&P_TEOM
2020-01-10 20:00:00,2020-01-10,20:00,Golden Helipad,E292149,6.670341,6.7,PM25_SHARP5030i,,,,6.367639,6.4,PM10_R&P_TEOM
2020-01-10 21:00:00,2020-01-10,21:00,Golden Helipad,E292149,7.319633,7.3,PM25_SHARP5030i,,,,7.470276,7.5,PM10_R&P_TEOM
2020-01-10 22:00:00,2020-01-10,22:00,Golden Helipad,E292149,41.53481,41.5,PM25_SHARP5030i,,,,12.7325,12.7,PM10_R&P_TEOM
2020-01-10 23:00:00,2020-01-10,23:00,Golden Helipad,E292149,23.32392,23.3,PM25_SHARP5030i,,,,11.54653,11.5,PM10_R&P_TEOM
2020-01-11 00:00:00,2020-01-10,24:00,Golden Helipad,E292149,23.94172,23.9,PM25_SHARP5030i,,,,7.771248,7.8,PM10_R&P_TEOM
2020-01-11 01:00:00,2020-01-11,01:00,Golden Helipad,E292149,17.26325,17.3,PM25_SHARP5030i,,,,10.57666,10.6,PM10_R&P_TEOM
2020-01-11 02:00:00,2020-01-11,02:00,Golden Helipad,E292149,16.99719,17,PM25_SHARP5030i,,,,10.57681,10.6,PM10_R&P_TEOM
2020-01-11 03:00:00,2020-01-11,03:00,Golden Helipad,E292149,15.647,15.6,PM25_SHARP5030i,,,,11.59125,11.6,PM10_R&P_TEOM
2020-01-11 04:00:00,2020-01-11,04:00,Golden Helipad,E292149,16.24612,16.2,PM25_SHARP5030i,,,,11.90917,11.9,PM10_R&P_TEOM
2020-01-11 05:00:00,2020-01-11,05:00,Golden Helipad,E292149,20.02617,20,PM25_SHARP5030i,,,,13.17916,13.2,PM10_R&P_TEOM
2020-01-11 06:00:00,2020-01-11,06:00,Golden Helipad,E292149,7.718008,7.7,PM25_SHARP5030i,,,,8.690972,8.7,PM10_R&P_TEOM
2020-01-11 07:00:00,2020-01-11,07:00,Golden Helipad,E292149,10.57668,10.6,PM25_SHARP5030i,,,,8.292082,8.3,PM10_R&P_TEOM
2020-01-11 08:00:00,2020-01-11,08:00,Golden Helipad,E292149,12.02147,12,PM25_SHARP5030i,,,,8.287776,8.3,PM10_R&P_TEOM
2020-01-11 09:00:00,2020-01-11,09:00,Golden Helipad,E292149,7.370523,7.4,PM25_SHARP5030i,,,,7.173748,7.2,PM10_R&P_TEOM
2020-01-11 10:00:00,2020-01-11,10:00,Golden Helipad,E292149,7.54769,7.5,PM25_SHARP5030i,,,,6.997776,7,PM10_R&P_TEOM
2020-01-11 11:00:00,2020-01-11,11:00,Golden Helipad,E292149,4.695707,4.7,PM25_SHARP5030i,,,,4.659721,4.7,PM10_R&P_TEOM
2020-01-11 12:00:00,2020-01-11,12:00,Golden Helipad,E292149,4.676958,4.7,PM25_SHARP5030i,,,,3.712776,3.7,PM10_R&P_TEOM
2020-01-11 13:00:00,2020-01-11,13:00,Golden Helipad,E292149,3.1112,3.1,PM25_SHARP5030i,,,,4.36875,4.4,PM10_R&P_TEOM
2020-01-11 14:00:00,2020-01-11,14:00,Golden Helipad,E292149,3.58739,3.6,PM25_SHARP5030i,,,,6.823332,6.8,PM10_R&P_TEOM
2020-01-11 15:00:00,2020-01-11,15:00,Golden Helipad,E292149,5.141132,5.1,PM25_SHARP5030i,,,,6.714722,6.7,PM10_R&P_TEOM
2020-01-11 16:00:00,2020-01-11,16:00,Golden Helipad,E292149,6.121991,6.1,PM25_SHARP5030i,,,,7.677083,7.7,PM10_R&P_TEOM
2020-01-11 17:00:00,2020-01-11,17:00,Golden Helipad,E292149,6.111,6.1,PM25_SHARP5030i,,,,8.748748,8.7,PM10_R&P_TEOM
2020-01-11 18:00:00,2020-01-11,18:00,Golden Helipad,E292149,4.941477,4.9,PM25_SHARP5030i,,,,8.693194,8.7,PM10_R&P_TEOM
2020-01-11 19:00:00,2020-01-11,19:00,Golden Helipad,E292149,5.234232,5.2,PM25_SHARP5030i,,,,7.906665,7.9,PM10_R&P_TEOM
2020-01-11 20:00:00,2020-01-11,20:00,Golden Helipad,E292149,13.14806,13.1,PM25_SHARP5030i,,,,10.8825,10.9,PM10_R&P_TEOM
2020-01-11 21:00:00,2020-01-11,21:00,Golden Helipad,E292149,28.31182,28.3,PM25_SHARP5030i,,,,17.65583,17.7,PM10_R&P_TEOM
2020-01-11 22:00:00,2020-01-11,22:00,Golden Helipad,E292149,34.33292,34.3,PM25_SHARP5030i,,,,22.85653,22.9,PM10_R&P_TEOM
2020-01-11 23:00:00,2020-01-11,23:00,Golden Helipad,E292149,35.39575,35.4,PM25_SHARP5030i,,,,22.42264,22.4,PM10_R&P_TEOM
2020-01-12 00:00:00,2020-01-11,24:00,Golden Helipad,E292149,42.48146,42.5,PM25_SHARP5030i,,,,29.3693,29.4,PM10_R&P_TEOM
2020-01-12 01:00:00,2020-01-12,01:00,Golden Helipad,E292149,25.53783,25.5,PM25_SHARP5030i,,,,19.13597,19.1,PM10_R&P_TEOM
2020-01-12 02:00:00,2020-01-12,02:00,Golden Helipad,E292149,25.268,25.3,PM25_SHARP5030i,,,,18.02389,18,PM10_R&P_TEOM
2020-01-12 03:00:00,2020-01-12,03:00,Golden Helipad,E292149,21.99408,22,PM25_SHARP5030i,,,,18.28111,18.3,PM10_R&P_TEOM
2020-01-12 04:00:00,2020-01-12,04:00,Golden Helipad,E292149,12.95556,13,PM25_SHARP5030i,,,,9.947083,9.9,PM10_R&P_TEOM
2020-01-12 05:00:00,2020-01-12,05:00,Golden Helipad,E292149,8.566373,8.6,PM25_SHARP5030i,,,,8.546667,8.5,PM10_R&P_TEOM
2020-01-12 06:00:00,2020-01-12,06:00,Golden Helipad,E292149,23.01002,23,PM25_SHARP5030i,,,,15.94806,15.9,PM10_R&P_TEOM
2020-01-12 07:00:00,2020-01-12,07:00,Golden Helipad,E292149,16.42489,16.4,PM25_SHARP5030i,,,,13.69,13.7,PM10_R&P_TEOM
2020-01-12 08:00:00,2020-01-12,08:00,Golden Helipad,E292149,5.618999,5.6,PM25_SHARP5030i,,,,5.02486,5,PM10_R&P_TEOM
2020-01-12 09:00:00,2020-01-12,09:00,Golden Helipad,E292149,6.1209,6.1,PM25_SHARP5030i,,,,7.924026,7.9,PM10_R&P_TEOM
2020-01-12 10:00:00,2020-01-12,10:00,Golden Helipad,E292149,6.32959,6.3,PM25_SHARP5030i,,,,11.11653,11.1,PM10_R&P_TEOM
2020-01-12 11:00:00,2020-01-12,11:00,Golden Helipad,E292149,6.898908,6.9,PM25_SHARP5030i,,,,11.26583,11.3,PM10_R&P_TEOM
2020-01-12 12:00:00,2020-01-12,12:00,Golden Helipad,E292149,6.609166,6.6,PM25_SHARP5030i,,,,17.42903,17.4,PM10_R&P_TEOM
2020-01-12 13:00:00,2020-01-12,13:00,Golden Helipad,E292149,6.847107,6.8,PM25_SHARP5030i,,,,14.95444,15,PM10_R&P_TEOM
2020-01-12 14:00:00,2020-01-12,14:00,Golden Helipad,E292149,6.163358,6.2,PM25_SHARP5030i,,,,13.12694,13.1,PM10_R&P_TEOM
2020-01-12 15:00:00,2020-01-12,15:00,Golden Helipad,E292149,4.940183,4.9,PM25_SHARP5030i,,,,9.549444,9.5,PM10_R&P_TEOM
2020-01-12 16:00:00,2020-01-12,16:00,Golden Helipad,E292149,3.305689,3.3,PM25_SHARP5030i,,,,8.503054,8.5,PM10_R&P_TEOM
2020-01-12 17:00:00,2020-01-12,17:00,Golden Helipad,E292149,1.345571,1.3,PM25_SHARP5030i,,,,9.087778,9.1,PM10_R&P_TEOM
2020-01-12 18:00:00,2020-01-12,18:00,Golden Helipad,E292149,0.819433,0.8,PM25_SHARP5030i,,,,11.69278,11.7,PM10_R&P_TEOM
2020-01-12 19:00:00,2020-01-12,19:00,Golden Helipad,E292149,0.682015,0.7,PM25_SHARP5030i,,,,9.414859,9.4,PM10_R&P_TEOM
2020-01-12 20:00:00,2020-01-12,20:00,Golden Helipad,E292149,0.240504,0.2,PM25_SHARP5030i,,,,8.62861,8.6,PM10_R&P_TEOM
2020-01-12 21:00:00,2020-01-12,21:00,Golden Helipad,E292149,0.04346,0,PM25_SHARP5030i,,,,7.824028,7.8,PM10_R&P_TEOM
2020-01-12 22:00:00,2020-01-12,22:00,Golden Helipad,E292149,0.843764,0.8,PM25_SHARP5030i,,,,9.959721,10,PM10_R&P_TEOM
2020-01-12 23:00:00,2020-01-12,23:00,Golden Helipad,E292149,1.123931,1.1,PM25_SHARP5030i,,,,9.770137,9.8,PM10_R&P_TEOM
2020-01-13 00:00:00,2020-01-12,24:00,Golden Helipad,E292149,0,0,PM25_SHARP5030i,,,,8.005,8,PM10_R&P_TEOM
2020-01-13 01:00:00,2020-01-13,01:00,Golden Helipad,E292149,1.31541,1.3,PM25_SHARP5030i,,,,7.12375,7.1,PM10_R&P_TEOM
2020-01-13 02:00:00,2020-01-13,02:00,Golden Helipad,E292149,1.522732,1.5,PM25_SHARP5030i,,,,6.703472,6.7,PM10_R&P_TEOM
2020-01-13 03:00:00,2020-01-13,03:00,Golden Helipad,E292149,1.426766,1.4,PM25_SHARP5030i,,,,4.840415,4.8,PM10_R&P_TEOM
2020-01-13 04:00:00,2020-01-13,04:00,Golden Helipad,E292149,2.026298,2,PM25_SHARP5030i,,,,6.580138,6.6,PM10_R&P_TEOM
2020-01-13 05:00:00,2020-01-13,05:00,Golden Helipad,E292149,2.247358,2.2,PM25_SHARP5030i,,,,6.098332,6.1,PM10_R&P_TEOM
2020-01-13 06:00:00,2020-01-13,06:00,Golden Helipad,E292149,3.225348,3.2,PM25_SHARP5030i,,,,8.469444,8.5,PM10_R&P_TEOM
2020-01-13 07:00:00,2020-01-13,07:00,Golden Helipad,E292149,3.494165,3.5,PM25_SHARP5030i,,,,9.257498,9.3,PM10_R&P_TEOM
2020-01-13 08:00:00,2020-01-13,08:00,Golden Helipad,E292149,4.068827,4.1,PM25_SHARP5030i,,,,8.879583,8.9,PM10_R&P_TEOM
2020-01-13 09:00:00,2020-01-13,09:00,Golden Helipad,E292149,3.77355,3.8,PM25_SHARP5030i,,,,8.905278,8.9,PM10_R&P_TEOM
2020-01-13 10:00:00,2020-01-13,10:00,Golden Helipad,E292149,3.200882,3.2,PM25_SHARP5030i,,,,7.939722,7.9,PM10_R&P_TEOM
2020-01-13 11:00:00,2020-01-13,11:00,Golden Helipad,E292149,2.568366,2.6,PM25_SHARP5030i,,,,6.777082,6.8,PM10_R&P_TEOM
2020-01-13 12:00:00,2020-01-13,12:00,Golden Helipad,E292149,2.531033,2.5,PM25_SHARP5030i,,,,6.071249,6.1,PM10_R&P_TEOM
2020-01-13 13:00:00,2020-01-13,13:00,Golden Helipad,E292149,2.914483,2.9,PM25_SHARP5030i,,,,6.146111,6.1,PM10_R&P_TEOM
2020-01-13 14:00:00,2020-01-13,14:00,Golden Helipad,E292149,3.001332,3,PM25_SHARP5030i,,,,6.575276,6.6,PM10_R&P_TEOM
2020-01-13 15:00:00,2020-01-13,15:00,Golden Helipad,E292149,4.770857,4.8,PM25_SHARP5030i,,,,6.136805,6.1,PM10_R&P_TEOM
2020-01-13 16:00:00,2020-01-13,16:00,Golden Helipad,E292149,6.324636,6.3,PM25_SHARP5030i,,,,9.830139,9.8,PM10_R&P_TEOM
2020-01-13 17:00:00,2020-01-13,17:00,Golden Helipad,E292149,0.063973,0.1,PM25_SHARP5030i,,,,14.05236,14.1,PM10_R&P_TEOM
2020-01-13 18:00:00,2020-01-13,18:00,Golden Helipad,E292149,0,0,PM25_SHARP5030i,,,,11.06583,11.1,PM10_R&P_TEOM
2020-01-13 19:00:00,2020-01-13,19:00,Golden Helipad,E292149,56.46951,56.5,PM25_SHARP5030i,,,,29.11056,29.1,PM10_R&P_TEOM
2020-01-13 20:00:00,2020-01-13,20:00,Golden Helipad,E292149,33.42942,33.4,PM25_SHARP5030i,,,,25.62861,25.6,PM10_R&P_TEOM
2020-01-13 21:00:00,2020-01-13,21:00,Golden Helipad,E292149,43.272,43.3,PM25_SHARP5030i,,,,32.28542,32.3,PM10_R&P_TEOM
2020-01-13 22:00:00,2020-01-13,22:00,Golden Helipad,E292149,46.11408,46.1,PM25_SHARP5030i,,,,32.7332,32.7,PM10_R&P_TEOM
2020-01-13 23:00:00,2020-01-13,23:00,Golden Helipad,E292149,11.9973,12,PM25_SHARP5030i,,,,10.97291,11,PM10_R&P_TEOM
2020-01-14 00:00:00,2020-01-13,24:00,Golden Helipad,E292149,0,0,PM25_SHARP5030i,,,,6.200972,6.2,PM10_R&P_TEOM
2020-01-14 01:00:00,2020-01-14,01:00,Golden Helipad,E292149,2.878006,2.9,PM25_SHARP5030i,,,,6.408887,6.4,PM10_R&P_TEOM
2020-01-14 02:00:00,2020-01-14,02:00,Golden Helipad,E292149,4.041357,4,PM25_SHARP5030i,,,,9.13972,9.1,PM10_R&P_TEOM
2020-01-14 03:00:00,2020-01-14,03:00,Golden Helipad,E292149,3.924007,3.9,PM25_SHARP5030i,,,,10.0518,10.1,PM10_R&P_TEOM
2020-01-14 04:00:00,2020-01-14,04:00,Golden Helipad,E292149,3.541357,3.5,PM25_SHARP5030i,,,,9.861248,9.9,PM10_R&P_TEOM
2020-01-14 05:00:00,2020-01-14,05:00,Golden Helipad,E292149,3.240515,3.2,PM25_SHARP5030i,,,,5.870416,5.9,PM10_R&P_TEOM
2020-01-14 06:00:00,2020-01-14,06:00,Golden Helipad,E292149,4.0201,4,PM25_SHARP5030i,,,,6.95375,7,PM10_R&P_TEOM
2020-01-14 07:00:00,2020-01-14,07:00,Golden Helipad,E292149,4.04769,4,PM25_SHARP5030i,,,,7.041526,7,PM10_R&P_TEOM
2020-01-14 08:00:00,2020-01-14,08:00,Golden Helipad,E292149,3.379965,3.4,PM25_SHARP5030i,,,,6.060972,6.1,PM10_R&P_TEOM
2020-01-14 09:00:00,2020-01-14,09:00,Golden Helipad,E292149,2.998933,3,PM25_SHARP5030i,,,,6.790415,6.8,PM10_R&P_TEOM
2020-01-14 10:00:00,2020-01-14,10:00,Golden Helipad,E292149,1.748515,1.7,PM25_SHARP5030i,,,,9.266387,9.3,PM10_R&P_TEOM
2020-01-14 11:00:00,2020-01-14,11:00,Golden Helipad,E292149,1.36695,1.4,PM25_SHARP5030i,,,,5.424722,5.4,PM10_R&P_TEOM
2020-01-14 12:00:00,2020-01-14,12:00,Golden Helipad,E292149,2.157299,2.2,PM25_SHARP5030i,,,,3.583611,3.6,PM10_R&P_TEOM
2020-01-14 13:00:00,2020-01-14,13:00,Golden Helipad,E292149,3.186541,3.2,PM25_SHARP5030i,,,,5.959444,6,PM10_R&P_TEOM
2020-01-14 14:00:00,2020-01-14,14:00,Golden Helipad,E292149,1.616472,1.6,PM25_SHARP5030i,,,,6.538609,6.5,PM10_R&P_TEOM
2020-01-14 15:00:00,2020-01-14,15:00,Golden Helipad,E292149,1.556277,1.6,PM25_SHARP5030i,,,,4.5925,4.6,PM10_R&P_TEOM
2020-01-14 16:00:00,2020-01-14,16:00,Golden Helipad,E292149,3.550965,3.6,PM25_SHARP5030i,,,,6.914443,6.9,PM10_R&P_TEOM
2020-01-14 17:00:00,2020-01-14,17:00,Golden Helipad,E292149,3.097316,3.1,PM25_SHARP5030i,,,,8.311111,8.3,PM10_R&P_TEOM
2020-01-14 18:00:00,2020-01-14,18:00,Golden Helipad,E292149,3.331815,3.3,PM25_SHARP5030i,,,,6.924722,6.9,PM10_R&P_TEOM
2020-01-14 19:00:00,2020-01-14,19:00,Golden Helipad,E292149,3.847825,3.8,PM25_SHARP5030i,,,,8.538193,8.5,PM10_R&P_TEOM
2020-01-14 20:00:00,2020-01-14,20:00,Golden Helipad,E292149,4.573382,4.6,PM25_SHARP5030i,,,,10.86403,10.9,PM10_R&P_TEOM
2020-01-14 21:00:00,2020-01-14,21:00,Golden Helipad,E292149,3.940099,3.9,PM25_SHARP5030i,,,,8.139305,8.1,PM10_R&P_TEOM
2020-01-14 22:00:00,2020-01-14,22:00,Golden Helipad,E292149,3.204932,3.2,PM25_SHARP5030i,,,,7.950276,8,PM10_R&P_TEOM
2020-01-14 23:00:00,2020-01-14,23:00,Golden Helipad,E292149,2.405498,2.4,PM25_SHARP5030i,,,,7.000555,7,PM10_R&P_TEOM
2020-01-15 00:00:00,2020-01-14,24:00,Golden Helipad,E292149,4.265663,4.3,PM25_SHARP5030i,,,,8.040833,8,PM10_R&P_TEOM
2020-01-15 01:00:00,2020-01-15,01:00,Golden Helipad,E292149,9.413007,9.4,PM25_SHARP5030i,,,,12.51305,12.5,PM10_R&P_TEOM
2020-01-15 02:00:00,2020-01-15,02:00,Golden Helipad,E292149,9.5689,9.6,PM25_SHARP5030i,,,,11.70139,11.7,PM10_R&P_TEOM
2020-01-15 03:00:00,2020-01-15,03:00,Golden Helipad,E292149,7.408607,7.4,PM25_SHARP5030i,,,,10.2475,10.2,PM10_R&P_TEOM
2020-01-15 04:00:00,2020-01-15,04:00,Golden Helipad,E292149,6.72254,6.7,PM25_SHARP5030i,,,,10.73319,10.7,PM10_R&P_TEOM
2020-01-15 05:00:00,2020-01-15,05:00,Golden Helipad,E292149,9.585267,9.6,PM25_SHARP5030i,,,,10.21764,10.2,PM10_R&P_TEOM
2020-01-15 06:00:00,2020-01-15,06:00,Golden Helipad,E292149,8.844515,8.8,PM25_SHARP5030i,,,,9.093194,9.1,PM10_R&P_TEOM
2020-01-15 07:00:00,2020-01-15,07:00,Golden Helipad,E292149,2.111577,2.1,PM25_SHARP5030i,,,,8.017639,8,PM10_R&P_TEOM
